Date,value,percentage
2017-09-25,125162.58868248008,25.16258868248008
2017-09-26,125238.00526670115,25.238005266701148
2017-09-27,125725.72168959108,25.725721689591083
2017-09-28,125876.55485803321,25.87655485803321
2017-09-29,126319.01474163137,26.31901474163137
2017-10-02,126867.08419817555,26.86708419817555
2017-10-03,127138.59049013053,27.138590490130532
2017-10-04,127289.45660236833,27.289456602368325
2017-10-05,128043.64715242574,28.043647152425734
2017-10-06,127897.81320497543,27.897813204975435
2017-10-09,127686.6517107258,27.686651710725798
2017-10-10,128023.52672922467,28.023526729224674
2017-10-11,128224.64860174607,28.224648601746072
2017-10-12,128033.58282285075,28.033582822850747
2017-10-13,128189.45639202929,28.189456392029285
2017-10-16,128360.40174772356,28.36040174772356
2017-10-17,128450.92306225601,28.450923062256017
2017-10-18,128576.62011460743,28.57662011460743
2017-10-19,128611.82056027313,28.61182056027313
2017-10-20,129275.50626769592,29.27550626769592
2017-10-23,128772.6851144946,28.7726851144946
2017-10-24,128998.95957500454,28.99895957500454
2017-10-25,128360.40174772356,28.36040174772356
2017-10-26,128526.33141052818,28.526331410528176
2017-10-27,129577.17260458018,29.577172604580177
2017-10-30,129094.49658242665,29.094496582426654
2017-10-31,129295.61021899914,29.295610218999133
2017-11-01,129466.55557469341,29.46655557469341
2017-11-02,129516.8525147216,29.5168525147216
2017-11-03,129949.27277659152,29.949272776591517
2017-11-06,130150.386413164,30.150386413164
2017-11-07,130059.86509863153,30.05986509863153
2017-11-08,130281.09092245616,30.281090922456162
2017-11-09,129808.4709939287,29.8084709939287
2017-11-10,129768.24661942442,29.76824661942442
2017-11-13,129888.92797888617,29.888927978886176
2017-11-14,129587.253406053,29.587253406052998
2017-11-15,128938.60654135028,28.93860654135028
2017-11-16,130034.74545443866,30.034745454438653
2017-11-17,129652.61389664799,29.65261389664799
2017-11-20,129873.82324857479,29.873823248574784
2017-11-21,130723.58374984997,30.723583749849972
2017-11-22,130607.95102707355,30.607951027073547
2017-11-24,130909.6091280089,30.909609128008903
2017-11-27,130844.23216551606,30.844232165516065
2017-11-28,132171.65299605514,32.17165299605514
2017-11-29,132091.1795391998,32.0911795391998
2017-11-30,133247.6550140446,33.247655014044604
2017-12-01,132971.09184945538,32.97109184945538
2017-12-04,132810.2108233361,32.81021082333609
2017-12-05,132332.53402217443,32.33253402217443
2017-12-06,132357.67837421404,32.35767837421404
2017-12-07,132775.01861361932,32.775018613619324
2017-12-08,133499.05735469633,33.499057354696326
2017-12-11,133901.29286379024,33.90129286379023
2017-12-12,134137.58223818167,34.13758223818167
2017-12-13,134122.53515951266,34.12253515951266
2017-12-14,133574.44923107064,33.574449231070645
2017-12-15,134686.78825567622,34.68678825567622
2017-12-18,135540.88910202996,35.540889102029965
2017-12-19,135020.3606586599,35.02036065865989
2017-12-20,134949.59738557623,34.949597385576226
2017-12-21,135227.54418958328,35.22754418958328
2017-12-22,135192.17902493925,35.19217902493925
2017-12-26,135030.44969608163,35.03044969608163
2017-12-27,135096.1231527354,35.09612315273541
2017-12-28,135374.10290053813,35.37410290053813
2017-12-29,134863.6634945898,34.863663494589794
2018-01-02,135828.91670750984,35.82891670750984
2018-01-03,136688.06619054894,36.68806619054894
2018-01-04,137264.18728909997,37.264187289099965
2018-01-05,138178.8964835244,38.17889648352441
2018-01-08,138431.59186815593,38.43159186815593
2018-01-09,138744.9367806026,38.744936780602615
2018-01-10,138532.69637704507,38.53269637704506
2018-01-11,139543.4449717754,39.5434449717754
2018-01-12,140453.13847331016,40.45313847331016
2018-01-16,139972.99912342266,39.97299912342266
2018-01-17,141307.14048827696,41.30714048827696
2018-01-18,141069.64866534382,41.06964866534382
2018-01-19,141711.47616434435,41.71147616434435
2018-01-22,142863.71836144646,42.86371836144646
2018-01-23,143166.93305672688,43.166933056726876
2018-01-24,143111.3568734437,43.111356873443704
2018-01-25,143171.9899293611,43.17198992936109
2018-01-26,144829.6064238284,44.829606423828395
2018-01-29,143869.3771397469,43.86937713974691
2018-01-30,142393.7092287253,42.393709228725285
2018-01-31,142464.45602991112,42.46445602991112
2018-02-01,142302.75140890025,42.30275140890025
2018-02-02,139204.81569615752,39.20481569615752
2018-02-05,133382.9387109339,33.3829387109339
2018-02-06,136010.8817628533,36.0108817628533
2018-02-07,135273.0478073425,35.273047807342486
2018-02-08,130199.09381505144,30.199093815051445
2018-02-09,132154.87636811385,32.15487636811385
2018-02-12,134095.52124706918,34.09552124706917
2018-02-13,134429.05247030826,34.429052470308264
2018-02-14,136243.34142099897,36.24334142099897
2018-02-15,137981.79375407385,37.98179375407385
2018-02-16,138022.224027301,38.02222402730101
2018-02-20,137158.03414352552,37.158034143525526
2018-02-21,136475.8093150935,36.47580931509351
2018-02-22,136652.692789956,36.652692789956
2018-02-23,138830.8541996912,38.83085419969121
2018-02-26,140442.99178424606,40.442991784246054
2018-02-27,138689.34412542166,38.68934412542166
2018-02-28,137284.42301558587,37.284423015585865
2018-03-01,135288.1690095517,35.288169009551694
2018-03-02,135985.61387157993,35.985613871579936
2018-03-05,137557.3129469587,37.5573129469587
2018-03-06,137906.04773189616,37.906047731896166
2018-03-07,137855.52018529834,37.85552018529834
2018-03-08,138522.58263177657,38.52258263177657
2018-03-09,140933.22840750415,40.93322840750415
2018-03-12,140756.28728099924,40.75628728099924
2018-03-13,139846.62672326015,39.84662672326015
2018-03-14,139128.99555043958,39.128995550439576
2018-03-15,138977.38820279937,38.97738820279937
2018-03-16,139128.10606795666,39.12810606795666
2018-03-19,137245.6811118864,37.2456811118864
2018-03-20,137479.08790415735,37.47908790415735
2018-03-21,137215.2081008983,37.21520810089831
2018-03-22,133785.248343568,33.78524834356801
2018-03-23,130933.633390996,30.933633390995997
2018-03-26,134515.8758437776,34.51587584377761
2018-03-27,132227.5256734992,32.227525673499215
2018-03-28,131836.8040209895,31.836804020989508
2018-03-29,133521.37677625788,33.52137677625788
2018-04-02,130639.36293623803,30.639362936238033
2018-04-03,132313.78076649335,32.31378076649335
2018-04-04,133729.40037397062,33.72940037397063
2018-04-05,134784.80428372195,34.784804283721954
2018-04-06,131780.98075923888,31.78098075923888
2018-04-09,132430.467690731,32.430467690730985
2018-04-10,134536.15275000804,34.53615275000804
2018-04-11,133830.8837365099,33.83088373650988
2018-04-12,134931.91480325419,34.93191480325419
2018-04-13,134536.15275000804,34.53615275000804
2018-04-16,135642.27363318222,35.64227363318223
2018-04-17,137093.42312428186,37.09342312428187
2018-04-18,137194.92295871896,37.19492295871896
2018-04-19,136433.847155368,36.433847155368014
2018-04-20,135276.9763549753,35.27697635497531
2018-04-23,135256.69944874482,35.256699448744826
2018-04-24,133435.12991921266,33.43512991921266
2018-04-25,133764.90554974624,33.76490554974624
2018-04-26,135124.73483926855,35.12473483926855
2018-04-27,135251.5931604171,35.25159316041711
2018-04-30,134211.44222805765,34.211442228057656
2018-05-01,134449.91412891174,34.449914128911736
2018-05-02,133546.74349891825,33.546743498918254
2018-05-03,133252.45657226245,33.25245657226245
2018-05-04,134977.64079163416,34.97764079163415
2018-05-07,135434.27474331623,35.43427474331623
2018-05-08,135434.27474331623,35.43427474331623
2018-05-09,136743.3458796711,36.74334587967111
2018-05-10,138021.97694883356,38.02197694883356
2018-05-11,138443.10572474007,38.44310572474007
2018-05-14,138509.0756755548,38.509075675554804
2018-05-15,137555.17160024057,37.55517160024057
2018-05-16,138133.59052853915,38.13359052853915
2018-05-17,138016.8953683526,38.016895368352586
2018-05-18,137671.87499637605,37.67187499637605
2018-05-21,138706.95258420345,38.70695258420345
2018-05-22,138321.34545597032,38.321345455970324
2018-05-23,138701.87923967134,38.70187923967134
2018-05-24,138417.75547397754,38.417755473977536
